time	V(vout)
2.445111696428604e-005	4.858012e+000
2.447605848214302e-005	4.870770e+000
2.450100000000000e-005	4.883763e+000
2.450175000000000e-005	4.884155e+000
2.450177500000000e-005	4.884164e+000
2.450182500000000e-005	4.884172e+000
2.450182656250000e-005	4.884172e+000
2.450200000000000e-005	4.884118e+000
2.454785037388308e-005	4.869255e+000
2.459370074776616e-005	4.853778e+000
2.463955112164924e-005	4.837686e+000
2.468540149553232e-005	4.820980e+000
2.473125186941540e-005	4.803659e+000
2.477710224329848e-005	4.785725e+000
2.482295261718156e-005	4.767176e+000
2.484824510044134e-005	4.756868e+000
2.487353758370112e-005	4.746336e+000
2.489883006696089e-005	4.735578e+000
2.492412255022067e-005	4.724596e+000
2.494941503348045e-005	4.713389e+000
